LotFrontage,LotArea,LotShape,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SalePrice
55,8250,0,5,1968,1968,0,2,85,3,1,4,250,210,952,4,1,1211,0,1211,0,1,0,2,5,1,3,1,1,322,3,3,2,0,63,134000
78,10496,0,6,1949,1950,320,2,85,3,2,3,196,844,1040,4,1,1168,678,1846,0,2,0,2,7,1,4,1,1,315,3,3,2,0,0,143000
89,10680,0,5,1951,1951,44,2,85,2,1,2,756,1380,2136,2,0,2136,0,2136,0,2,0,2,7,0,0,1,2,528,3,3,2,0,30,137900
60,15384,1,7,2004,2005,0,3,95,3,3,6,724,64,788,4,1,788,702,1490,1,2,1,3,8,1,4,3,2,388,3,3,2,100,75,184000
65,10482,0,6,1958,1958,63,2,85,3,3,6,507,81,588,4,1,1138,0,1138,0,1,0,2,6,0,0,2,1,264,3,3,2,224,0,145000
86,14598,1,6,2007,2007,74,3,95,3,2,1,0,894,894,4,1,894,1039,1933,0,2,1,3,9,1,4,3,3,668,3,3,2,100,18,214000
72,8872,0,5,1965,2008,300,2,85,3,1,5,595,317,912,4,1,912,0,912,1,1,0,3,5,0,0,1,2,576,3,3,2,0,240,147000
65,8769,0,9,2008,2008,766,4,105,3,1,6,1540,162,1702,4,1,1702,0,1702,1,1,1,4,7,1,4,3,3,1052,3,3,2,0,72,367294
70,7910,0,5,1960,1960,0,2,85,3,1,5,666,409,1075,3,1,1507,0,1507,0,2,0,2,7,0,0,1,1,404,3,3,2,0,0,127000
0,18890,1,5,1977,1977,1,2,95,3,1,6,498,652,1361,4,1,1361,1259,2620,0,2,2,2,12,1,3,2,2,600,3,3,0,155,24,190000
70,7728,0,5,1962,1962,120,2,85,3,3,5,803,303,1106,2,1,1190,0,1190,1,1,0,2,6,0,0,1,2,540,3,3,2,0,18,132500
70,9842,0,4,1962,1962,0,2,0,0,0,0,0,0,0,2,1,1224,0,1224,0,2,0,2,6,0,0,1,2,462,3,3,2,0,0,101800
0,12160,1,5,1959,1959,180,2,85,3,1,3,1000,188,1188,1,1,1188,0,1188,1,1,0,2,6,0,0,2,2,531,3,3,2,0,0,142000
55,8525,0,5,1911,1950,0,2,85,3,3,1,0,940,940,2,0,1024,940,1964,0,1,1,2,7,0,0,0,0,0,0,0,0,0,192,130000
96,13132,0,5,1914,1950,0,2,95,3,2,1,0,747,747,3,1,892,892,1784,0,1,1,2,9,0,0,1,1,180,2,2,0,203,40,138887
36,2628,0,7,2003,2003,106,3,95,3,1,1,0,764,764,4,1,764,862,1626,0,2,1,3,6,0,0,2,2,474,3,3,2,0,27,175500
41,12393,2,7,2004,2005,0,3,95,3,1,1,0,847,847,4,1,847,1101,1948,0,2,1,3,8,1,4,3,2,434,3,3,2,100,48,195000
63,13072,0,6,2005,2005,0,3,95,3,1,1,0,1141,1141,4,1,1141,0,1141,0,1,1,2,6,0,0,1,2,484,3,3,2,0,0,142500
64,9037,1,8,2006,2006,32,3,95,3,3,6,428,1048,1476,4,1,1484,0,1484,0,2,0,4,6,1,4,2,2,472,3,3,2,120,33,265900
65,8158,0,7,2003,2003,252,3,95,3,1,6,550,334,884,4,1,884,884,1768,1,2,1,3,8,0,0,2,2,543,3,3,2,0,63,224900
83,9849,0,7,2007,2007,0,3,95,3,3,1,0,1689,1689,4,1,1689,0,1689,0,2,0,3,7,0,0,2,3,954,3,3,2,0,56,248328
85,10625,0,7,1974,1974,81,2,95,3,4,6,885,0,1053,2,1,1173,0,1173,1,2,0,3,6,2,3,2,2,528,3,3,2,0,120,170000
107,13891,0,10,2006,2006,0,4,105,4,4,6,1386,690,2076,4,1,2076,0,2076,1,2,1,4,7,1,4,3,3,850,3,3,2,216,229,465000
0,11435,1,8,1929,1950,0,2,95,3,1,1,0,792,792,1,1,792,725,1517,0,1,0,3,7,2,4,1,2,400,3,3,2,0,0,230000
78,12090,0,6,1984,2003,74,2,95,3,1,1,0,585,585,4,1,1140,728,1868,0,3,1,2,7,1,3,3,2,477,3,3,2,268,112,178000
65,8125,0,7,2005,2006,0,3,95,3,1,1,0,756,756,4,1,756,797,1553,0,2,1,3,6,0,0,2,2,615,3,3,2,0,45,186500
0,12328,1,6,1976,1976,335,2,85,3,3,6,539,473,1012,2,1,1034,0,1034,1,1,0,2,6,0,0,1,3,888,3,3,2,0,0,169900
60,9600,0,6,1917,1950,0,2,95,3,1,3,319,416,735,1,0,1134,924,2058,0,1,1,2,8,1,4,1,2,396,2,2,1,0,0,129500
60,7200,0,5,1950,1950,0,2,85,3,1,4,534,246,876,2,1,988,0,988,0,1,0,2,6,0,0,1,1,276,3,3,2,0,80,119000
93,11160,0,7,1968,1968,0,3,85,3,1,5,1065,1045,2110,4,1,2110,0,2110,1,2,1,4,8,2,3,3,2,522,3,3,2,0,0,244000
0,3136,1,7,2003,2003,163,3,95,3,1,1,0,1405,1405,4,1,1405,0,1405,0,2,0,3,6,1,4,2,2,478,3,3,2,148,36,171750
62,9858,0,5,1968,1968,0,2,85,3,1,4,510,354,864,2,1,874,0,874,1,1,0,2,5,0,0,2,1,288,3,3,2,33,0,130000
0,17542,1,7,1974,2003,0,3,85,3,4,2,125,36,1192,2,1,1516,651,2167,1,2,1,3,9,2,4,2,2,518,3,3,2,220,47,294000
60,6931,0,7,2003,2004,92,3,95,3,1,1,0,746,746,4,1,760,896,1656,0,2,1,3,7,1,4,3,2,397,3,3,2,178,128,165400
52,6240,0,6,1931,1950,0,2,85,2,1,2,425,459,884,2,1,959,408,1367,0,1,0,2,6,1,4,1,1,560,3,3,2,0,0,127500
91,14303,1,8,1994,1994,554,3,95,3,4,6,1314,672,1986,4,1,1987,0,1987,1,2,0,3,7,1,3,3,2,691,3,3,2,262,36,301500
56,4060,0,5,1922,1950,0,2,75,3,1,1,0,864,864,4,1,864,0,864,0,1,0,2,4,0,0,0,0,0,0,0,2,0,96,99900
59,9587,1,7,2005,2005,182,3,95,3,4,6,655,201,856,4,1,1166,0,1166,1,2,0,3,5,0,0,3,2,400,3,3,2,212,0,190000
65,9750,0,6,1969,1969,0,2,95,3,1,5,602,14,1054,3,1,1054,0,1054,1,1,1,2,6,0,0,1,2,460,3,3,2,180,0,151000
0,24682,3,6,1999,1999,0,2,95,3,1,1,0,841,841,4,1,892,783,1675,0,2,1,2,7,1,3,3,2,502,3,3,2,0,103,181000
80,9600,0,5,1956,1956,0,2,85,3,1,3,504,546,1050,3,1,1050,0,1050,0,1,0,2,5,0,0,1,1,338,3,3,2,0,0,128900
0,11250,0,4,1957,1989,0,2,85,3,3,1,0,1104,1104,4,1,1104,684,1788,1,1,0,2,8,2,3,1,1,304,3,3,2,120,0,161500
60,13515,0,6,1919,1950,0,2,85,3,1,1,0,764,764,4,1,1060,764,1824,0,1,0,2,8,1,4,1,2,520,3,3,0,0,0,180500
34,4060,0,6,1998,1999,0,3,95,3,1,6,266,1139,1405,4,1,1337,0,1337,1,2,0,3,5,0,0,3,2,511,3,3,2,144,68,181000
35,3735,0,7,1999,1999,218,3,95,3,1,6,450,241,691,4,1,713,739,1452,1,2,1,3,6,0,0,1,2,506,3,3,2,0,34,183900
60,10120,1,7,1910,1950,0,1,85,3,1,1,0,925,925,2,0,964,925,1889,0,1,1,2,9,1,4,1,1,308,3,3,0,0,0,122000
89,13214,1,9,2008,2009,0,4,105,3,4,1,0,2002,2002,4,1,2018,0,2018,0,2,0,4,10,1,4,3,3,746,3,3,2,144,76,378500
0,14100,1,8,1935,1997,632,2,85,3,2,3,192,536,728,4,1,1968,1479,3447,0,3,1,3,11,2,4,1,3,1014,3,3,2,314,12,381000
78,11344,0,5,1958,1958,180,2,85,3,1,4,460,414,874,2,1,874,650,1524,0,1,1,2,7,0,0,1,1,315,3,3,2,0,0,144000
0,23595,0,7,1979,1979,0,3,95,3,4,6,1258,74,1332,2,1,1332,192,1524,2,0,1,3,4,1,3,3,2,586,3,3,2,268,0,260000
0,9156,1,6,1968,1968,0,2,85,3,1,1,0,1489,1489,3,1,1489,0,1489,0,2,0,3,7,1,4,2,2,462,3,3,2,0,0,185750
0,13526,1,5,1965,1965,114,2,85,3,1,4,560,0,935,2,1,935,0,935,1,1,0,2,5,0,0,1,1,288,3,3,2,180,0,137000
124,11512,1,6,1959,2006,84,2,85,3,3,5,719,300,1019,3,1,1357,0,1357,1,1,0,4,5,1,4,2,1,312,3,3,2,0,0,177000
53,5362,0,5,1910,2003,0,2,85,3,1,1,0,661,661,4,1,661,589,1250,0,2,0,2,8,1,4,1,2,552,3,3,2,242,0,139000
95,11345,0,5,1948,1950,567,2,85,3,1,3,220,708,928,3,1,928,992,1920,0,2,0,2,10,0,0,1,2,400,3,2,2,0,0,137000
0,12936,1,6,1972,1972,0,2,85,4,1,4,593,130,723,2,1,735,660,1395,0,1,1,2,6,1,3,1,2,497,3,3,2,294,116,162000
0,17871,1,6,1967,1976,359,2,95,3,3,5,528,1152,1680,1,1,1724,0,1724,1,1,1,2,7,1,4,2,2,480,3,3,2,0,0,197900
75,9473,0,8,2002,2002,0,3,95,3,1,6,804,324,1128,4,1,1128,903,2031,1,2,1,3,7,1,4,2,2,577,3,3,2,0,211,237000
60,7500,0,4,1920,1950,0,2,85,3,1,1,0,698,698,2,1,698,430,1128,0,1,0,2,6,0,0,2,2,528,3,3,2,30,0,68400
67,9808,1,7,2002,2002,110,3,95,3,1,6,788,785,1573,4,1,1573,0,1573,1,2,0,3,6,0,0,2,2,544,3,3,2,0,72,227000
50,8049,1,7,1990,1990,54,2,95,3,1,5,1053,256,1309,2,1,1339,0,1339,1,2,0,2,6,1,3,3,2,484,4,4,2,0,58,180000
61,8800,1,5,1977,2008,0,2,95,3,2,2,532,364,1040,2,1,1040,0,1040,0,2,0,3,5,0,0,1,2,484,3,3,2,0,0,150500
94,9400,0,6,1971,1971,0,2,85,3,3,1,0,912,912,2,1,912,912,1824,0,2,2,2,8,0,0,0,0,0,0,0,2,128,0,139000
50,9638,0,6,1919,1990,0,2,85,3,1,1,0,804,804,4,1,1699,748,2447,0,2,0,3,10,1,4,1,1,336,3,3,2,272,0,169000
50,6000,0,6,1939,1950,0,2,85,3,1,1,0,780,780,4,1,825,587,1412,0,1,0,2,6,1,4,1,1,280,3,3,2,45,0,132500
0,9790,0,6,1963,1963,451,2,85,3,1,5,569,678,1328,2,1,1328,0,1328,1,1,1,2,6,2,4,1,2,528,3,3,2,0,26,143000
0,36500,1,5,1964,1964,621,2,85,3,3,3,812,812,1624,1,1,1582,0,1582,0,2,0,2,7,0,0,1,2,390,3,3,0,168,198,190000
40,5664,1,8,2000,2000,0,3,95,3,1,6,1158,343,1501,4,1,1659,0,1659,1,2,0,4,5,1,5,3,2,499,3,3,2,212,59,278000
86,11065,1,8,2006,2006,788,3,95,3,2,1,0,1085,1085,4,1,1120,850,1970,0,2,1,4,8,1,4,3,3,753,3,3,2,177,74,281000
0,14112,1,5,1964,1964,86,2,85,3,3,6,1014,138,1152,2,1,1152,0,1152,1,1,0,2,6,1,4,2,2,484,3,3,2,227,0,180500
21,1680,0,5,1972,1972,268,2,85,3,1,5,231,399,630,2,1,630,672,1302,0,2,1,2,6,0,0,1,1,264,3,3,2,185,0,119500
60,6600,0,5,1892,1965,0,2,85,3,1,1,0,994,994,2,0,1378,994,2372,0,2,0,2,11,0,0,2,1,432,3,3,2,0,287,107500
78,10140,0,7,1976,1976,0,2,95,3,1,6,194,638,832,2,1,832,832,1664,0,2,1,2,8,1,3,2,2,528,3,3,2,0,28,162900
60,8172,0,5,1955,1990,0,2,85,3,1,3,167,697,864,2,1,864,0,864,1,1,0,2,5,0,0,1,2,572,3,3,0,0,0,115000
70,8400,0,5,1968,1968,168,2,85,3,3,4,1016,36,1052,3,1,1052,0,1052,1,1,1,2,5,0,0,2,1,288,3,3,2,356,0,138500
80,8700,0,5,1963,1963,148,2,85,3,2,5,776,344,1120,3,1,1128,0,1128,1,2,0,2,6,0,0,2,2,525,3,3,2,192,20,155000
35,3675,0,6,2005,2006,82,2,95,3,4,6,547,0,547,3,1,1072,0,1072,1,2,0,2,5,0,0,3,2,525,3,3,2,0,44,140000
313,63887,3,10,2008,2008,796,4,105,3,4,6,5644,466,6110,4,1,4692,950,5642,2,2,1,4,12,3,4,3,2,1418,3,3,2,214,292,160000
75,7500,0,5,1959,1994,0,2,85,3,1,2,340,0,1246,4,1,1246,0,1246,1,1,1,3,6,0,0,2,1,305,3,3,2,218,0,154000
0,10762,1,7,1999,1999,344,3,95,3,1,6,694,284,978,4,1,1005,978,1983,0,2,1,3,9,1,3,3,2,490,3,3,2,0,0,225000
0,7500,1,6,1942,1950,0,2,85,3,1,4,547,224,771,1,1,753,741,1494,0,1,0,3,7,2,4,1,1,213,3,3,1,0,0,177500
92,10120,0,8,1994,1994,391,3,95,3,1,6,740,425,1165,4,1,1203,1323,2526,1,2,1,3,8,1,3,2,3,844,3,3,2,309,78,290000
73,8688,0,7,2005,2005,228,3,95,3,3,1,0,1616,1616,4,1,1616,0,1616,0,2,0,3,7,0,0,2,3,834,3,3,2,208,59,232000
32,3363,0,7,2004,2004,117,3,95,3,1,1,0,976,976,4,1,976,732,1708,0,2,0,3,7,0,0,1,2,380,3,3,2,0,40,130000
108,13173,1,9,2006,2007,300,3,105,3,1,6,1572,80,1652,4,1,1652,0,1652,1,2,0,4,6,2,5,3,2,840,3,3,2,404,102,325000
48,6955,1,7,2005,2006,94,3,95,3,1,1,0,1368,1368,4,1,1368,0,1368,0,2,0,3,6,1,4,2,2,474,3,3,2,132,35,202500
60,8072,0,5,1994,1995,0,2,95,4,1,5,746,244,990,4,1,990,0,990,1,1,0,2,5,0,0,1,2,480,3,3,2,0,64,138000
100,12000,0,5,1948,2005,0,2,85,3,1,6,144,172,924,4,1,1122,0,1122,1,1,0,3,6,0,0,1,2,528,3,3,2,0,36,147000
0,7153,0,6,1991,1991,88,2,95,3,1,6,1200,78,1278,3,1,1294,0,1294,1,2,0,3,6,0,0,2,2,496,3,3,2,112,51,179200
100,17500,0,7,1959,2002,0,3,95,3,3,6,1406,496,1902,2,1,1902,0,1902,1,2,0,4,7,2,3,3,2,567,3,3,2,0,207,335000
68,8814,0,7,2005,2007,80,3,95,3,1,6,925,349,1274,4,1,1274,0,1274,1,2,0,3,6,0,0,2,2,508,3,3,2,264,98,203000
0,9572,1,8,1990,1990,336,3,105,3,1,6,482,971,1453,4,1,1453,1357,2810,0,2,1,3,9,1,5,2,2,750,4,4,2,500,0,302000
108,14774,1,9,1999,1999,165,3,95,3,1,1,0,1393,1393,4,1,1422,1177,2599,0,2,1,3,10,1,3,3,3,779,3,3,2,668,30,333168
60,8190,0,4,1954,1954,0,2,85,3,1,3,732,216,948,4,1,948,0,948,1,1,0,2,5,1,3,1,1,280,3,3,2,0,36,119000
85,11075,0,6,1969,1969,0,2,75,3,2,5,500,176,952,2,1,1092,1020,2112,0,2,1,2,9,2,4,1,2,576,3,3,2,280,0,206900
61,10226,1,8,2008,2008,270,3,105,3,4,1,0,1622,1622,4,1,1630,0,1630,1,2,0,4,8,1,4,2,3,860,3,3,2,172,42,295493
47,4230,0,7,2006,2007,0,3,105,4,1,1,0,1352,1352,4,1,1352,0,1352,0,2,0,3,5,1,4,2,2,466,3,3,2,0,241,208900
0,14781,2,8,2001,2002,178,3,95,3,4,1,0,1753,1753,4,1,1787,0,1787,0,2,0,3,7,1,3,2,3,748,3,3,2,198,150,275000
75,10215,0,4,1954,1954,132,2,85,3,1,5,492,372,864,4,1,948,0,948,0,1,0,2,5,0,0,1,1,248,3,3,2,0,0,111000
70,8400,0,6,1957,1957,0,2,85,3,1,5,189,628,1478,3,1,1478,0,1478,1,1,1,2,6,2,4,2,2,442,3,3,2,114,0,156500
0,6627,1,3,1949,1950,0,2,0,0,0,0,0,0,0,2,0,720,0,720,0,1,0,2,4,0,0,1,1,287,3,2,2,0,0,72500
107,10186,1,7,1992,1992,0,3,95,3,1,6,674,76,750,4,1,1061,862,1923,1,2,1,3,8,1,3,2,2,564,3,3,2,240,39,190000
50,5330,0,4,1940,1950,0,1,85,3,1,2,280,140,420,3,1,708,0,708,0,1,0,1,5,0,0,0,0,0,0,0,2,164,0,82500
75,9986,0,8,2006,2007,428,3,105,3,3,1,0,1795,1795,4,1,1795,0,1795,0,2,0,3,7,1,4,2,3,895,3,3,2,0,49,147000
40,3636,0,4,1922,1950,0,2,85,2,1,1,0,796,796,1,0,796,0,796,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,55000
70,4270,0,3,1931,2006,0,2,85,3,1,3,544,0,544,4,1,774,0,774,0,1,0,3,6,0,0,0,0,0,0,0,2,0,0,79000
60,6600,0,5,1982,2008,0,3,85,3,1,5,641,175,816,4,1,816,0,816,0,1,0,3,5,1,5,1,1,264,3,3,2,0,0,130500
60,10440,0,6,1920,1950,0,3,95,3,1,2,493,1017,1510,4,1,1584,1208,2792,0,2,0,2,8,2,3,1,2,520,2,3,2,0,547,256000
63,9084,1,7,1998,1998,0,2,95,3,1,1,0,935,935,3,1,955,677,1632,0,2,1,2,8,1,3,3,2,462,3,3,2,0,28,176500
85,10000,0,8,2006,2006,410,3,95,4,3,1,0,1588,1588,4,1,1588,0,1588,0,2,0,3,7,1,4,2,3,825,3,3,2,144,45,227000
55,10780,1,5,1976,1976,0,2,85,3,3,5,483,428,911,3,1,954,0,954,0,1,0,2,6,0,0,1,2,576,3,3,2,0,0,132500
67,8877,0,4,1938,1958,0,2,85,3,2,5,690,126,816,4,1,816,0,816,1,1,0,2,3,1,4,1,1,288,2,2,2,0,0,100000
60,7200,0,5,1938,1995,0,2,85,3,1,1,0,803,803,4,1,803,557,1360,0,1,1,3,6,0,0,1,1,297,3,3,2,0,65,125500
24,2368,0,5,1970,1970,312,2,85,3,1,2,765,0,765,2,1,765,600,1365,0,1,1,2,7,0,0,1,2,440,3,3,2,0,36,125000
80,9650,0,6,1977,1977,360,2,95,3,1,5,686,664,1350,2,1,1334,0,1334,0,2,0,2,6,1,3,2,2,630,3,3,2,0,16,167900
87,9246,1,5,1973,1973,564,2,85,3,1,1,0,1656,1656,2,1,1656,0,1656,0,2,0,2,8,0,0,1,2,506,3,3,2,0,211,135000
153,4118,1,4,1941,1950,0,2,85,3,1,1,0,693,693,1,0,693,0,693,0,1,0,1,4,0,0,0,0,0,0,0,0,0,20,52500
95,13450,1,7,2002,2002,0,3,95,3,1,6,700,216,916,4,1,920,941,1861,1,2,1,3,8,0,0,2,2,492,3,3,2,146,91,200000
120,9560,1,5,1972,1972,0,2,85,3,2,3,360,504,864,4,1,864,0,864,0,1,0,2,5,0,0,2,1,288,3,3,2,0,0,128500
70,8294,0,4,1971,1971,0,2,85,3,1,1,0,858,858,2,1,872,0,872,0,1,0,2,5,0,0,1,4,480,3,3,2,0,0,123000
66,13695,0,6,2003,2004,0,2,95,3,1,6,814,300,1114,4,1,1114,0,1114,1,1,0,3,6,0,0,1,2,576,3,3,2,0,78,155000
0,9375,0,8,2002,2002,149,3,95,3,1,1,0,1284,1284,4,1,1284,885,2169,0,2,1,3,7,1,4,2,2,647,3,3,2,192,87,228500
57,7558,0,6,1928,1950,0,2,85,3,1,1,0,896,896,3,1,1172,741,1913,0,1,1,2,9,1,3,1,2,342,2,2,2,0,0,177000
85,11103,1,7,2006,2006,0,3,95,3,1,1,0,728,728,4,1,728,728,1456,0,2,1,3,8,1,3,3,2,440,3,3,2,0,0,155835
50,6000,0,4,1920,1950,0,2,85,3,1,5,250,710,960,3,1,960,0,960,0,1,0,1,5,0,0,1,1,308,3,3,2,0,0,108500
0,20781,2,7,1968,2003,0,2,85,3,1,4,297,1203,1568,2,1,2156,0,2156,0,2,0,2,9,1,4,2,2,508,4,3,2,0,80,262500
93,15306,1,8,2006,2007,100,3,105,3,4,6,80,1652,1732,4,1,1776,0,1776,1,2,0,3,7,1,4,3,3,712,3,3,2,0,0,283463
0,16196,3,7,1998,1998,0,3,95,3,4,6,1443,39,1482,4,1,1494,0,1494,1,2,0,3,5,1,2,2,2,514,3,3,2,402,25,215000
50,5250,0,8,1872,1987,0,2,85,2,1,2,259,425,684,1,0,938,1215,2358,0,2,0,2,8,0,0,0,0,0,0,0,2,0,54,122000
91,11643,0,5,1969,1969,368,2,85,3,1,2,500,748,1248,2,1,1338,1296,2634,1,2,2,2,12,0,0,1,4,968,3,3,2,0,0,200000
70,9247,1,6,1962,1962,318,2,85,3,1,3,319,539,858,4,1,858,858,1716,0,1,1,2,8,1,4,3,2,490,3,3,2,0,84,171000
50,6000,0,6,1937,2000,0,3,85,3,1,1,0,698,698,2,1,786,390,1176,0,1,0,2,4,0,0,1,2,624,3,3,0,210,0,134900
56,14720,1,8,1995,1996,579,3,95,3,3,6,816,1217,2033,4,1,2053,1185,3238,1,2,1,3,9,1,5,3,3,666,3,3,2,283,86,410000
0,10316,1,7,2000,2000,0,3,95,3,1,6,735,257,992,4,1,992,873,1865,1,2,1,3,7,1,3,2,3,839,3,3,2,0,184,235000
102,10192,1,7,1968,1992,143,2,85,3,1,1,0,570,570,3,1,1222,698,1920,0,3,0,3,8,1,3,2,2,487,3,3,2,0,98,170000
0,9477,0,5,1966,1966,65,2,85,3,1,3,340,524,864,2,1,892,0,892,0,1,0,2,5,0,0,2,1,264,3,3,2,0,0,110000
0,12537,1,5,1971,2008,0,2,85,3,1,6,734,344,1078,4,1,1078,0,1078,1,1,1,2,6,1,2,3,2,500,3,3,2,0,0,149900
0,2117,0,6,2000,2000,216,3,95,3,1,6,378,378,756,4,1,769,804,1573,0,2,1,3,5,0,0,1,2,440,3,3,2,0,32,177500
129,16737,0,9,2004,2005,66,3,105,3,3,6,1447,533,1980,4,1,1980,0,1980,1,2,0,4,8,1,4,3,3,770,3,3,2,194,45,315000
51,9842,0,5,1921,1998,0,2,85,2,1,1,0,612,612,4,1,990,1611,2601,0,3,1,2,8,0,0,2,2,621,3,3,2,183,0,189000
124,16158,1,7,2005,2005,16,3,105,3,3,5,1274,256,1530,4,1,1530,0,1530,1,2,0,3,7,1,4,3,2,430,3,3,2,168,36,260000
0,12513,1,4,1920,2007,0,2,85,2,1,1,0,715,715,3,1,1281,457,1738,0,2,0,2,7,1,4,1,1,368,3,3,2,55,0,104900
73,8499,1,6,2006,2007,0,2,95,3,1,1,0,616,616,4,1,616,796,1412,0,2,1,3,6,1,4,3,2,432,3,3,2,0,36,156932
30,3180,0,7,2005,2005,0,3,95,3,1,1,0,600,600,4,1,520,600,1200,0,2,1,3,4,0,0,2,2,480,3,3,2,0,166,144152
0,7500,0,7,2000,2000,0,3,95,3,1,6,533,281,814,4,1,814,860,1674,1,2,1,3,7,0,0,2,2,663,3,3,2,0,96,216000
68,9179,1,7,1999,1999,158,3,95,3,1,6,633,240,873,4,1,882,908,1790,1,2,1,3,7,0,0,2,2,588,3,3,2,0,88,193000
41,2665,0,5,1977,1977,0,2,85,3,1,5,548,36,757,4,1,925,550,1475,0,2,0,2,6,1,3,2,1,336,3,3,2,104,26,127000
0,4435,0,6,2003,2004,170,3,95,3,3,6,685,163,848,4,1,848,0,848,1,1,0,3,4,0,0,3,2,420,3,3,2,140,0,144000
48,10635,2,8,2003,2003,171,3,95,3,3,4,370,315,1657,4,1,1668,0,1668,1,2,0,3,8,1,3,3,2,502,3,3,2,0,262,232000
90,5400,0,4,1920,1950,0,1,85,3,1,5,315,420,840,4,1,840,534,1374,0,1,0,2,6,0,0,3,1,338,3,3,2,0,0,105000
80,9600,0,6,1955,1996,0,2,85,3,3,4,831,161,992,3,1,1661,0,1661,1,1,0,3,8,1,3,2,1,377,3,3,2,0,28,165500
75,9750,0,7,1998,1998,0,2,95,3,3,6,975,133,1108,4,1,1108,989,2097,1,2,1,3,8,1,3,2,2,583,3,3,2,253,170,274300
0,11400,0,10,2001,2002,705,4,105,3,4,6,1282,1351,2633,4,1,2633,0,2633,1,2,1,4,8,2,4,2,3,804,3,3,2,314,140,466500
85,10625,0,7,2005,2005,0,3,95,3,1,1,0,1026,1026,4,1,1026,932,1958,0,2,1,3,9,1,4,3,3,936,3,3,2,154,210,250000
89,10991,1,8,2007,2007,80,3,95,3,4,1,0,1571,1571,4,1,1571,0,1571,0,2,0,3,7,1,4,3,3,722,3,3,2,100,36,239000
52,6292,0,6,1930,1950,0,2,95,3,2,3,384,384,768,2,0,790,0,790,0,1,0,2,4,0,0,1,1,160,2,3,2,0,141,91000
60,10998,0,5,1941,1960,0,2,85,3,1,2,408,156,984,4,1,984,620,1604,0,2,0,2,6,0,0,1,2,660,3,3,2,0,68,117000
21,1953,0,6,1973,1973,408,2,85,2,1,4,309,174,483,2,1,483,504,987,0,1,1,2,5,0,0,1,1,264,3,3,2,72,0,83000
73,9735,0,5,2006,2007,0,2,95,3,1,1,0,384,384,3,1,754,640,1394,0,2,1,3,7,0,0,3,2,400,3,3,2,100,0,167500
45,8212,0,3,1914,1950,0,2,85,2,1,3,203,661,864,2,0,864,0,864,1,1,0,2,5,0,0,1,1,200,3,2,2,0,0,58500
0,12925,1,6,1970,1970,0,2,85,3,2,4,865,340,1205,4,1,2117,0,2117,0,2,1,2,7,2,4,3,2,550,3,3,2,0,42,237500
60,7200,0,7,1920,1950,0,2,75,3,1,1,0,596,596,4,1,998,764,1762,1,1,1,3,8,0,0,1,2,576,3,3,0,36,0,157000
0,25339,0,5,1918,2007,0,2,85,3,1,1,0,816,816,4,1,1416,0,1416,0,2,0,3,7,0,0,1,2,576,3,3,0,0,0,112000
60,9060,0,6,1939,1950,0,2,85,3,2,3,204,356,560,2,1,698,560,1258,0,1,0,2,6,0,0,1,1,280,3,3,1,0,0,105000
40,5436,0,4,1922,2007,0,2,85,3,1,4,735,61,796,3,1,796,358,1154,1,1,0,3,7,0,0,1,1,240,3,3,0,0,96,125500
80,16692,1,7,1978,1978,184,2,95,3,1,4,790,133,1392,2,1,1392,1392,2784,1,3,1,3,12,2,3,2,2,564,3,3,2,0,112,250000
60,8520,0,6,1916,1950,0,2,85,3,1,3,168,0,714,2,0,1664,862,2526,0,2,0,3,10,1,4,1,1,216,3,3,2,88,15,136000
42,14892,1,9,2006,2007,160,4,105,3,4,6,1320,426,1746,4,1,1746,0,1746,1,2,0,4,7,2,4,3,3,758,3,3,2,201,39,377500
60,6000,0,6,1941,1950,0,2,85,4,1,5,375,360,735,4,1,869,349,1218,0,1,0,2,6,1,4,1,2,440,3,3,2,0,0,131000
70,9100,0,7,2000,2000,244,3,95,3,3,6,1400,125,1525,4,1,1525,0,1525,1,2,0,3,6,0,0,2,2,541,3,3,2,219,36,235000
65,8944,0,5,1967,1967,0,2,85,3,1,1,0,1584,1584,2,1,1584,0,1584,0,2,0,2,8,0,0,1,3,792,3,3,2,0,152,124000
68,7838,0,5,1967,1967,0,2,85,3,3,5,769,95,864,2,1,900,0,900,1,1,0,2,6,1,1,2,1,288,3,3,2,175,144,123000
60,10800,0,6,1905,2000,0,2,75,3,1,1,0,482,482,4,0,1221,691,1912,0,2,0,2,7,1,3,1,2,672,4,3,2,0,25,163000
53,4045,0,7,2006,2006,45,3,95,3,3,6,1070,286,1356,4,1,1500,0,1500,1,2,0,3,6,1,4,3,3,648,3,3,2,161,20,246578
88,12665,1,8,2005,2006,245,3,95,4,4,1,0,1094,1094,4,1,1133,1349,2482,0,2,1,3,9,1,4,3,3,642,3,3,2,144,39,281213
