Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
1041,20,88,13125,1,0,0,0,4,67,2,85,3,1,3,168,4,682,284,4,1,0,0,1,0,0,3,1,3,1,3,3,2,0,0,0,0,0,0,0,0,1,2006,155000
1042,60,0,9130,1,0,0,0,8,252,2,85,3,1,6,400,3,64,336,3,1,832,0,0,1,1,4,1,7,0,3,3,2,0,40,0,0,0,0,0,0,7,2008,173000
1043,120,34,5381,1,0,1,0,5,135,2,95,3,3,5,900,1,0,406,4,1,0,0,1,0,0,1,1,7,1,3,3,2,170,63,0,0,0,0,0,0,8,2009,196000
1044,60,86,11839,1,0,0,0,5,99,2,95,3,1,6,1085,1,0,390,4,1,797,0,1,0,1,4,1,7,1,3,3,2,192,121,0,0,0,0,0,0,5,2008,262280
1045,20,80,9600,1,0,0,0,5,0,2,95,3,1,5,1104,1,0,1420,2,1,0,0,1,0,1,4,1,7,1,3,3,2,474,120,0,0,0,0,0,0,7,2009,278000
1046,20,0,13680,1,0,1,0,5,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,1,5,1,3,3,2,0,0,0,0,0,0,0,0,6,2009,139600
1047,60,85,16056,1,0,1,0,5,208,2,105,3,3,6,240,1,0,1752,4,1,876,0,0,0,1,4,1,7,1,3,3,2,214,108,0,0,0,0,0,0,7,2006,556581
1048,20,57,9245,1,0,2,0,5,0,2,95,3,1,6,686,1,0,304,4,1,0,0,0,1,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,2,2008,145000
1049,20,100,21750,1,0,0,0,4,75,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,6,1,3,3,2,0,0,0,0,0,0,0,0,11,2009,115000
1050,20,60,11100,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2010,84900
1051,20,73,8993,1,0,1,0,5,0,2,95,3,3,1,0,1,0,1302,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,22,0,0,0,0,0,0,8,2007,176485
1052,20,103,11175,1,0,1,0,5,0,2,95,3,3,1,0,1,0,1316,4,1,0,0,0,0,0,3,1,7,1,3,3,2,0,20,0,0,0,0,0,0,10,2007,200141
1053,60,100,9500,1,0,0,0,6,272,2,85,3,1,3,442,1,0,374,2,1,850,0,0,1,1,4,1,7,1,3,3,2,0,52,0,0,0,0,0,0,6,2007,165000
1054,20,68,8562,1,0,0,1,6,145,2,85,3,3,3,383,1,0,833,4,1,0,0,0,0,0,4,1,5,1,3,3,2,116,78,0,0,0,0,0,0,5,2010,144500
1055,60,90,11367,1,0,0,0,5,210,2,95,3,2,6,932,1,0,133,4,1,898,0,1,0,1,3,1,7,1,3,3,2,199,60,0,0,0,0,0,0,11,2006,255000
1056,20,104,11361,1,0,0,0,5,160,2,95,3,1,5,644,1,0,549,2,1,0,0,0,1,0,3,1,7,1,3,3,2,0,0,0,0,189,0,0,0,5,2008,180000
1057,120,43,7052,1,0,1,0,5,240,2,95,3,3,6,659,1,0,705,4,1,0,0,1,0,0,2,1,7,1,3,3,2,192,36,0,0,0,0,0,0,6,2006,185850
1058,60,0,29959,1,0,2,0,6,0,2,95,3,1,6,595,1,0,378,4,1,871,0,0,0,1,3,1,7,1,3,3,2,168,98,0,0,0,0,0,0,1,2009,248000
1059,60,96,11308,1,0,1,0,5,154,2,105,3,3,6,936,1,0,168,4,1,1054,0,1,0,1,3,1,7,1,3,3,2,0,102,0,0,0,0,0,0,7,2009,335000
1060,50,0,11275,1,0,1,1,7,480,2,85,3,2,3,297,2,557,0,2,1,895,0,0,0,1,3,1,7,1,3,2,2,0,0,19,0,0,0,0,0,3,2007,220000
1061,120,41,4920,1,0,0,0,5,0,2,95,3,2,6,616,1,0,722,4,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,170,0,0,0,0,0,4,2010,213500
1062,30,120,18000,0,0,0,0,4,0,2,85,3,1,1,0,1,0,894,2,1,0,0,0,0,0,2,1,7,0,3,3,2,0,20,0,0,0,0,0,560,8,2008,81000
1063,190,85,13600,1,1,0,0,5,0,2,85,3,1,1,0,1,0,662,2,0,915,0,0,0,0,5,2,5,0,3,3,2,0,57,0,0,0,0,0,0,9,2007,90000
1064,30,50,6000,1,0,0,0,6,0,3,85,3,1,4,397,1,0,706,3,1,0,0,0,0,0,2,1,7,1,3,3,2,166,120,0,0,0,0,0,0,7,2006,110500
1065,20,0,11000,1,0,1,0,6,200,2,85,3,2,4,740,3,230,184,4,1,0,0,0,0,1,3,1,7,1,3,3,2,0,58,0,0,0,0,0,0,11,2009,154000
1066,60,80,14000,1,0,0,1,5,0,2,105,3,4,6,1201,1,0,105,4,1,954,0,1,0,1,3,1,7,0,3,3,2,296,44,0,0,0,0,0,0,4,2010,328000
1067,60,59,7837,1,0,1,0,7,0,2,95,3,1,1,0,1,0,799,3,1,772,0,0,0,1,3,1,7,1,3,3,2,0,40,0,0,0,0,0,0,5,2009,178000
1068,60,80,9760,1,0,0,1,6,360,2,85,3,4,6,674,2,106,0,2,1,813,0,1,0,1,4,1,7,0,3,3,2,328,128,0,0,189,0,0,0,6,2008,167900
1069,160,42,3964,1,0,0,0,4,0,2,95,3,1,5,837,1,0,105,3,1,1230,0,1,0,1,5,1,3,1,3,3,2,728,20,0,0,0,0,0,0,6,2006,151400
1070,45,60,9600,1,0,0,0,7,0,2,85,3,1,5,220,1,0,625,2,1,0,0,0,1,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2007,135000
1071,20,72,10152,1,0,0,0,5,120,2,85,3,1,4,586,1,0,462,2,1,0,0,1,0,0,3,1,7,0,3,3,2,0,20,0,0,192,0,0,0,6,2007,135000
1072,60,78,11700,1,0,0,0,6,0,2,85,3,1,3,298,1,0,429,4,1,727,0,0,0,1,4,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2009,154000
1073,50,50,7585,1,0,0,0,3,0,2,75,2,2,1,0,1,0,810,1,1,454,0,1,1,0,4,1,7,1,3,3,1,0,0,0,0,0,0,0,0,8,2006,91500
1074,60,75,7950,1,0,1,0,6,140,2,85,3,1,4,535,1,0,155,2,1,728,0,0,0,1,3,1,7,0,3,3,2,252,0,0,0,0,0,0,0,7,2009,159500
1075,20,74,8556,1,0,0,0,5,0,2,95,3,3,1,0,1,0,1240,4,1,0,0,0,0,0,2,1,7,0,3,3,2,140,93,0,0,0,0,0,0,5,2007,194000
1076,70,75,13125,1,0,0,0,6,0,2,85,3,1,4,410,1,0,390,2,1,780,0,0,0,1,3,1,7,2,3,3,2,0,0,0,0,0,0,0,0,7,2007,219500
1077,50,60,10800,1,1,0,0,8,0,2,75,3,1,5,626,1,0,170,3,1,370,0,0,1,0,3,1,6,1,3,3,2,436,21,0,0,0,0,0,500,4,2006,170000
1078,20,0,15870,1,0,1,0,5,0,2,85,3,2,4,75,3,791,230,4,1,0,0,1,0,0,3,1,7,0,3,3,2,240,32,0,0,0,0,0,0,3,2006,138800
1079,120,37,4435,1,0,0,0,5,169,2,95,3,2,6,662,1,0,186,4,1,0,0,1,0,0,1,1,7,1,3,3,2,140,0,0,0,0,0,0,0,5,2006,155900
1080,20,65,8775,1,0,0,0,5,0,2,95,3,1,6,495,1,0,495,3,1,0,0,0,0,0,3,1,7,0,3,3,2,0,64,0,0,0,0,0,0,4,2007,126000
1081,20,80,11040,1,0,0,0,7,144,3,85,3,1,5,656,1,0,602,4,1,0,0,0,1,0,3,1,7,0,3,3,2,55,0,0,216,0,0,0,0,10,2008,145000
1082,20,75,7500,1,0,0,0,5,0,2,85,3,1,5,824,1,0,216,1,1,0,0,1,0,1,3,1,7,0,3,3,2,0,0,220,0,0,0,0,0,6,2010,133000
1083,20,70,8749,1,0,0,0,5,100,2,95,3,1,1,0,1,0,1459,4,1,0,0,0,0,0,3,1,7,1,3,3,2,192,39,0,0,0,0,0,0,9,2007,192000
1084,20,80,8800,1,0,0,0,6,425,2,85,3,1,4,553,1,0,698,2,1,0,0,1,0,0,3,1,7,2,3,3,2,0,116,0,0,0,0,0,700,3,2006,160000
1085,60,0,13031,1,0,2,0,5,0,2,95,3,1,5,592,1,0,99,3,1,807,0,0,0,1,3,1,7,1,3,3,2,315,44,0,0,0,0,0,0,7,2006,187500
1086,85,73,9069,1,0,0,0,6,0,2,95,3,3,6,747,1,0,189,4,1,0,0,1,0,0,2,1,7,0,3,3,2,120,0,0,0,0,0,0,0,4,2010,147000
1087,160,0,1974,1,0,0,0,5,0,2,85,3,1,4,334,1,0,212,2,1,546,0,0,0,1,3,1,7,0,3,3,2,120,96,0,0,0,0,0,0,5,2010,83500
1088,60,85,10574,1,0,0,0,5,0,2,95,3,2,1,0,1,0,1082,4,1,871,0,0,0,1,3,1,7,1,3,3,2,160,50,0,0,0,0,0,0,5,2009,252000
1089,160,24,2522,1,0,0,0,5,50,2,95,3,1,1,0,1,0,970,4,1,739,0,0,0,0,3,1,3,0,3,3,2,0,40,0,0,0,0,0,0,4,2006,137500
1090,120,37,3316,1,1,1,0,5,0,2,95,3,1,6,1039,1,0,208,4,1,0,0,1,0,1,1,1,7,1,3,3,2,0,84,0,0,0,0,0,0,4,2006,197000
1091,90,60,8544,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2009,92900
1092,160,24,2160,1,1,0,0,5,212,2,95,3,1,4,510,1,0,90,4,1,628,0,1,0,1,2,1,7,0,3,3,2,0,48,0,0,0,0,0,0,3,2008,160000
1093,50,60,8400,1,0,0,0,5,0,2,85,3,1,3,423,1,0,758,1,1,304,0,0,0,0,4,1,7,1,3,3,2,342,0,128,0,0,0,0,0,6,2008,136500
1094,20,71,9230,1,0,0,0,8,166,2,85,3,2,6,661,1,0,203,3,1,0,0,1,0,1,1,1,7,0,3,3,2,0,64,0,0,0,0,0,0,10,2006,146000
1095,20,74,5868,1,0,0,0,7,0,2,85,3,1,4,248,3,240,448,4,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,80,0,160,0,0,0,5,2010,129000
1096,20,78,9317,1,0,1,0,5,0,2,95,3,1,6,24,1,0,1290,3,1,0,0,0,0,0,3,1,7,1,3,3,2,0,22,0,0,0,0,0,0,3,2007,176432
1097,70,60,6882,1,0,0,0,7,0,2,85,3,1,1,0,1,0,684,2,1,582,0,0,0,1,3,1,7,0,0,0,2,136,0,115,0,0,0,0,0,3,2007,127000
1098,120,0,3696,1,0,0,0,5,0,2,95,3,1,1,0,1,0,1074,4,1,0,0,0,0,1,2,1,7,0,3,3,2,0,74,137,0,0,0,0,0,10,2007,170000
1099,50,50,6000,1,0,0,0,6,0,2,85,3,1,4,672,1,0,0,2,1,567,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,128000
1100,20,82,11880,1,0,1,0,5,206,2,95,3,1,5,704,1,0,567,2,1,0,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,4,2009,157000
1101,30,60,8400,1,0,0,0,5,0,2,85,2,1,3,290,1,0,0,2,0,0,0,0,0,0,1,1,7,0,3,3,0,0,0,0,0,0,0,0,0,1,2009,60000
1102,20,61,9758,1,0,1,0,5,0,2,85,3,1,4,412,2,287,251,2,1,0,0,0,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2007,119500
1103,20,70,7000,1,0,0,0,7,45,2,85,3,1,3,588,1,0,422,4,1,0,0,0,0,0,2,1,7,0,3,3,2,0,16,0,0,0,0,0,0,4,2007,135000
1104,20,79,8910,1,0,0,0,6,0,2,85,3,2,5,655,1,0,0,4,1,0,0,0,1,0,3,1,7,1,3,3,2,0,0,192,0,0,0,0,0,7,2006,159500
1105,160,24,2016,1,0,0,0,5,304,2,85,3,1,1,0,1,0,630,2,1,672,0,0,0,1,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2007,106000
1106,60,98,12256,1,0,1,0,5,362,2,105,3,3,6,1032,1,0,431,4,1,1122,0,1,0,1,3,1,7,2,3,3,2,186,32,0,0,0,0,0,0,4,2010,325000
1107,20,114,10357,1,0,1,0,5,0,2,95,3,2,6,738,1,0,172,3,1,0,0,1,0,0,3,1,7,1,3,3,2,0,244,0,0,0,0,0,0,5,2007,179900
1108,60,168,23257,1,0,3,0,5,0,2,105,4,1,1,0,1,0,868,4,1,1134,0,0,0,1,3,1,7,1,3,3,2,0,100,0,0,0,0,0,0,9,2006,274725
1109,60,0,8063,1,0,0,0,5,0,2,95,3,1,1,0,1,0,924,4,1,742,0,0,0,1,3,1,7,1,3,3,2,100,48,0,0,0,0,0,0,11,2007,181000
1110,20,107,11362,1,0,1,0,5,42,2,105,3,2,6,1039,1,0,797,4,1,0,0,1,0,0,3,1,7,1,3,3,2,125,185,0,0,0,0,0,0,3,2009,280000
1111,60,0,8000,1,0,0,0,5,0,2,95,3,1,6,219,1,0,554,3,1,885,0,1,0,1,3,1,7,1,3,3,2,224,84,0,0,0,0,0,0,6,2008,188000
1112,60,80,10480,1,0,0,0,6,660,2,85,3,1,5,403,1,0,400,2,1,866,0,0,0,1,4,1,7,1,3,3,2,0,69,0,0,0,0,0,0,9,2008,205000
1113,20,73,7100,1,0,1,0,7,0,2,85,3,1,6,708,1,0,108,2,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2006,129900
1114,20,66,8923,1,0,0,0,7,0,2,85,3,1,4,643,1,0,365,3,1,0,0,1,0,0,2,1,7,0,3,3,2,0,18,0,0,0,0,0,0,5,2007,134500
1115,20,90,5400,1,0,0,0,7,0,3,85,3,1,3,415,1,0,418,4,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,8,2006,117000
1116,20,93,12085,1,0,0,0,5,328,2,105,3,1,6,1004,1,0,730,4,1,0,0,1,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,11,2007,318000
1117,80,0,7750,1,0,0,0,5,0,2,95,3,1,6,353,1,0,55,4,1,640,0,1,0,1,3,1,7,1,3,3,2,120,0,0,0,0,0,0,0,3,2009,184100
1118,20,57,9764,1,0,1,0,7,0,2,85,3,1,4,702,1,0,192,4,1,0,0,1,0,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,5,2008,130000
1119,80,85,13825,1,0,0,0,6,0,3,85,3,1,1,0,1,0,533,2,1,580,0,0,1,0,3,1,5,0,3,3,2,280,34,0,0,0,0,0,0,12,2008,140000
1120,20,70,7560,1,0,0,0,5,0,2,85,3,1,2,369,1,0,671,2,1,0,0,0,0,0,3,1,7,0,3,3,2,140,0,252,0,0,0,0,0,7,2006,133700
1121,30,59,8263,1,0,0,1,5,0,2,85,3,1,1,0,1,0,1012,2,1,0,0,0,0,0,2,1,7,1,3,3,2,0,22,112,0,0,0,0,0,5,2007,118400
1122,20,84,10084,1,0,0,0,5,196,2,95,3,3,6,24,1,0,1528,4,1,0,0,0,0,0,3,1,7,0,3,3,2,144,20,0,0,0,0,0,0,7,2006,212900
1123,20,0,8926,1,0,1,0,3,0,2,85,3,1,1,0,1,0,672,4,1,0,0,0,0,0,3,1,7,0,3,3,2,64,0,0,0,160,0,0,0,10,2009,112000
1124,20,50,9405,1,0,0,0,9,0,4,85,3,1,1,0,1,0,698,4,1,0,0,0,1,0,2,1,7,0,0,0,2,0,200,0,0,0,0,0,0,6,2009,118000
1125,80,0,9125,1,0,1,0,5,170,2,95,3,1,1,0,1,0,384,3,1,670,0,0,0,1,3,1,7,1,3,3,2,100,25,0,0,0,0,0,0,7,2007,163900
1126,20,60,10434,1,0,0,0,5,0,2,85,3,1,1,0,1,0,1005,2,1,0,0,0,0,0,2,1,7,1,2,2,2,0,0,0,0,0,0,0,0,11,2009,115000
1127,120,53,3684,1,0,0,0,5,130,2,95,3,1,1,0,1,0,1373,4,1,0,0,0,0,0,2,1,7,1,3,3,2,143,20,0,0,0,0,0,0,6,2009,174000
1128,20,182,14572,1,0,3,0,5,0,2,95,3,3,6,1300,1,0,230,4,1,0,0,1,0,0,3,1,7,1,3,3,2,144,36,0,0,0,0,0,0,11,2007,259000
1129,60,59,11796,1,0,1,0,5,0,2,95,3,3,1,0,1,0,847,4,1,1112,0,0,0,1,4,1,7,1,3,3,2,100,48,0,0,0,0,0,0,7,2007,215000
1130,90,60,7200,1,1,0,0,5,180,2,95,3,4,6,936,1,0,0,2,1,0,0,1,0,0,2,1,7,0,3,3,2,49,0,0,0,0,0,0,0,8,2007,140000
1131,50,65,7804,1,0,0,0,3,0,2,85,3,1,4,622,1,0,500,2,1,653,0,1,0,0,4,1,5,2,3,3,2,431,44,0,0,0,0,0,0,12,2009,135000
1132,20,63,10712,1,0,0,0,5,0,2,95,3,2,4,212,1,0,762,2,1,0,0,0,0,0,3,1,7,0,0,0,2,0,28,0,0,0,0,0,0,9,2007,93500
1133,70,90,9900,1,0,0,0,4,0,2,85,3,2,1,0,1,0,1008,2,1,1032,0,0,0,0,5,1,7,0,2,3,0,0,48,0,0,0,0,0,0,5,2007,117500
1134,60,80,9828,1,0,1,0,5,0,2,95,3,1,6,584,1,0,544,4,1,878,0,0,0,1,3,1,7,1,3,3,2,0,155,0,0,0,0,0,0,6,2009,239500
1135,60,57,8773,1,0,1,0,5,0,2,95,3,3,1,0,1,0,916,3,1,684,0,0,0,1,3,1,7,1,3,3,2,100,38,0,0,0,0,0,0,8,2007,169000
1136,30,60,6180,1,0,0,0,5,0,2,85,3,1,1,0,1,0,960,2,0,0,0,0,0,0,2,1,7,1,3,3,2,0,128,0,0,0,0,0,0,5,2007,102000
1137,50,80,9600,1,0,0,0,5,0,2,85,3,1,4,280,1,0,752,2,1,220,0,0,0,0,3,1,7,0,3,3,2,0,0,96,0,0,0,0,0,4,2008,119000
1138,50,54,6342,1,0,0,0,8,0,3,85,3,1,1,0,1,0,780,3,0,240,0,0,0,0,2,1,7,0,0,0,0,0,0,176,0,0,0,0,0,5,2010,94000
1139,20,0,9819,1,0,1,1,5,0,2,85,3,4,5,1567,1,0,0,2,1,0,0,1,0,0,2,1,7,2,3,3,2,264,32,0,0,0,0,0,0,5,2009,196000
1140,30,98,8731,1,0,1,0,5,0,1,85,3,1,4,645,1,0,270,2,1,0,0,0,0,0,3,1,3,1,3,3,2,0,0,216,0,126,0,0,0,5,2007,144000
1141,20,60,7350,1,0,0,0,7,0,2,85,3,2,5,852,1,0,100,2,1,0,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,6,2008,139000
1142,60,0,10304,1,0,1,0,7,44,3,85,3,1,5,381,1,0,399,4,1,780,0,1,0,1,4,1,7,1,3,3,2,448,96,0,0,0,0,0,0,10,2009,197500
1143,60,77,9965,1,0,0,0,5,340,2,105,3,4,6,1150,1,0,316,4,1,1362,0,1,0,0,4,1,7,1,3,3,2,125,144,0,0,0,0,0,0,4,2007,424870
1144,20,0,9000,1,0,0,0,3,0,2,85,3,1,6,288,1,0,718,2,1,0,0,0,0,0,3,1,7,0,0,0,2,0,24,0,0,0,0,0,0,7,2008,80000
1145,190,60,12180,1,0,0,0,4,0,1,95,3,1,4,348,1,0,324,1,0,252,0,1,0,0,2,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2010,80000
1146,50,52,6240,1,0,0,0,6,0,2,85,3,1,1,0,1,0,1042,4,1,534,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,8,2006,149000
1147,20,0,11200,1,0,0,0,5,85,2,95,3,1,6,1258,1,0,40,2,1,0,0,1,0,0,3,1,7,1,3,3,2,165,26,0,0,0,0,0,0,5,2006,180000
1148,70,75,12000,1,0,0,0,7,0,2,85,3,1,3,275,1,0,429,4,1,704,0,0,0,1,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,7,2009,174500
1149,50,0,5700,1,0,0,0,7,0,2,85,3,1,1,0,1,0,572,2,1,539,0,0,0,0,2,1,7,1,3,3,2,0,0,176,0,0,0,0,0,8,2008,116900
1150,70,50,9000,1,0,0,0,9,0,3,85,3,1,5,624,1,0,26,4,1,650,0,0,1,0,3,1,7,0,3,3,2,0,0,0,0,0,0,0,0,7,2009,143000
1151,20,57,8280,1,0,1,0,5,0,2,85,3,1,1,0,1,0,932,4,1,0,0,0,0,0,2,1,7,1,3,3,2,0,0,214,0,0,0,0,0,11,2007,124000
1152,20,134,17755,1,0,0,0,4,132,2,85,3,1,4,176,1,0,1290,2,1,0,0,0,0,1,3,1,7,2,3,3,2,0,140,0,0,100,0,0,0,11,2006,149900
1153,20,90,14115,1,0,1,0,7,0,2,85,3,1,5,296,6,547,230,4,1,0,0,0,0,0,2,1,7,1,3,3,2,0,0,280,0,0,0,0,0,7,2006,230000
1154,30,0,5890,1,0,0,0,8,0,3,85,3,3,5,538,1,0,278,4,1,0,0,0,0,0,2,1,7,0,3,3,2,0,0,96,0,0,0,0,0,6,2008,120500
1155,60,0,13700,1,0,1,0,6,288,2,85,3,4,5,454,1,0,410,2,1,918,0,0,0,2,4,1,7,2,3,3,2,60,84,0,0,273,0,0,0,5,2008,201800
1156,20,90,10768,1,0,1,0,8,0,3,95,3,4,5,1157,1,0,280,2,1,0,0,1,0,0,3,1,7,1,3,3,2,0,21,0,0,180,0,0,0,7,2007,218000
1157,80,85,9350,1,0,0,0,8,0,3,85,3,4,5,633,1,0,586,3,1,0,0,0,1,0,3,1,7,1,3,3,2,0,92,0,96,0,0,0,0,10,2008,179900
1158,120,34,5001,1,0,1,0,5,166,2,95,3,1,6,904,1,0,410,4,1,0,0,1,0,0,2,1,7,1,3,3,2,172,62,0,0,0,0,0,0,7,2009,230000
1159,20,92,11932,1,0,0,0,5,186,2,95,3,1,1,0,1,0,1580,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,24,0,0,0,0,0,0,6,2008,235128
1160,60,76,9120,1,0,0,0,6,270,2,85,3,1,5,442,1,0,459,2,1,933,0,0,0,1,4,1,7,1,4,3,2,0,69,0,0,0,0,0,0,7,2008,185000
1161,160,24,2280,1,0,0,0,5,0,2,95,3,1,5,311,1,0,544,1,1,601,0,0,0,1,3,1,7,1,3,3,2,26,0,0,0,0,0,0,0,7,2010,146000
1162,20,0,14778,1,0,1,0,7,72,2,85,3,1,4,728,1,0,568,4,1,0,0,1,0,0,3,1,7,1,3,3,2,108,0,0,216,0,0,0,0,11,2008,224000
1163,20,109,8724,1,0,0,0,5,0,2,95,3,1,4,492,1,0,402,3,1,0,0,0,0,0,3,1,7,1,3,3,2,0,0,0,0,0,0,0,0,5,2007,129000
1164,90,60,12900,1,0,0,0,4,0,2,95,3,3,6,1198,1,0,0,2,1,0,0,2,0,2,0,2,7,0,2,3,2,120,0,0,0,0,0,0,0,1,2008,108959
1165,80,0,16157,1,0,1,0,7,0,2,95,3,4,5,680,3,391,289,4,1,0,0,1,0,1,2,1,7,1,3,3,2,168,180,0,0,0,0,0,0,6,2007,194000
1166,20,79,9541,1,0,1,0,5,268,2,95,3,1,1,0,1,0,1502,4,1,0,0,0,0,0,3,1,7,0,3,3,2,0,114,0,0,0,0,0,0,9,2009,233170
1167,20,64,10475,1,0,1,0,5,72,2,95,3,3,1,0,1,0,1694,4,1,0,0,0,0,0,3,1,7,0,3,3,2,160,33,0,0,0,0,0,0,2,2010,245350
1168,60,58,10852,1,0,1,0,5,0,2,95,3,1,6,786,1,0,173,4,1,712,0,1,0,1,3,1,7,1,3,3,2,0,38,0,0,0,0,0,0,2,2006,173000
1169,70,120,13728,1,0,0,0,7,0,2,85,3,1,3,626,1,0,501,4,1,872,0,0,0,0,4,1,7,2,3,3,2,0,0,0,0,90,0,0,0,7,2008,235000
1170,60,118,35760,1,0,1,0,5,1378,3,105,3,4,6,1387,1,0,543,4,1,1796,0,1,0,1,4,1,7,1,3,3,2,361,76,0,0,0,0,0,0,7,2006,625000
1171,80,76,9880,1,0,0,0,6,0,2,85,3,3,5,522,1,0,574,2,1,0,0,1,0,0,3,1,7,1,3,3,2,203,0,0,0,0,576,3,0,7,2008,171000
1172,20,76,9120,1,0,0,0,6,0,2,85,3,1,5,662,1,0,599,4,1,0,0,1,0,0,3,1,7,1,3,3,2,0,0,0,0,288,0,0,1400,11,2008,163000
1173,160,35,4017,1,1,1,0,5,0,2,95,3,1,1,0,1,0,625,4,1,625,0,0,0,1,2,1,7,0,3,3,2,0,54,0,0,0,0,0,0,3,2008,171900
1174,50,138,18030,1,0,1,0,6,0,2,85,3,1,3,152,4,469,977,2,1,971,479,0,0,0,3,1,3,1,0,0,2,122,0,0,0,0,0,0,0,3,2007,200500
1175,70,80,16560,1,0,1,0,8,0,2,95,3,1,3,503,1,0,449,2,1,1175,0,0,0,1,4,1,7,1,3,3,2,0,0,0,0,0,0,0,0,7,2006,239000
1176,50,85,10678,1,0,0,0,5,337,2,95,3,1,6,700,1,0,983,4,1,743,0,0,0,1,4,1,7,1,3,3,2,0,33,0,0,0,0,0,0,4,2007,285000
1177,20,37,6951,1,0,1,0,5,0,2,85,3,1,5,658,1,0,218,2,1,0,0,1,0,0,3,1,7,0,3,3,2,362,0,0,0,0,0,0,0,10,2008,119500
1178,50,0,3950,1,1,0,0,8,0,2,85,3,1,3,468,1,0,350,2,1,406,0,0,0,0,3,1,7,0,3,3,0,0,0,116,0,0,0,0,0,12,2009,115000
1179,50,54,7681,1,0,1,0,6,0,2,85,3,1,1,0,1,0,731,4,1,523,0,0,0,1,3,1,7,1,2,3,2,192,0,102,0,0,0,0,0,7,2009,154900
1180,20,77,8335,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,1,5,1,0,0,0,0,36,190,0,0,0,0,0,4,2006,93000
1181,60,0,11170,1,0,2,0,5,0,2,95,3,1,2,1216,1,0,0,4,1,1216,0,0,0,1,4,1,7,0,3,3,2,0,0,0,0,0,0,0,0,4,2006,250000
1182,120,64,5587,1,0,1,1,5,186,2,105,3,4,6,1480,1,0,120,4,1,0,0,1,1,0,2,1,7,1,3,3,2,162,53,0,153,0,0,0,0,11,2008,392500
1183,60,160,15623,1,0,1,0,5,0,2,105,3,3,6,2096,1,0,300,4,1,2065,0,1,0,1,4,1,7,2,3,3,2,171,78,0,0,0,555,4,0,7,2007,745000
1184,30,60,10800,1,1,0,0,6,0,2,85,3,1,3,821,1,0,299,4,1,0,0,1,0,0,2,1,7,1,3,3,2,229,0,0,0,0,0,0,0,6,2006,120000
1185,20,50,35133,0,0,0,1,4,226,2,85,3,4,3,1159,1,0,413,3,1,0,0,1,0,1,3,1,7,2,3,3,2,0,263,0,0,263,0,0,0,5,2007,186700
1186,50,60,9738,1,0,0,0,7,0,3,85,3,1,4,392,1,0,392,3,1,272,0,1,0,0,4,1,7,0,3,3,2,0,0,236,0,0,0,0,0,3,2006,104900
1187,190,107,10615,1,0,1,1,5,0,2,75,3,2,4,440,1,0,538,2,1,685,0,1,0,0,3,2,7,0,2,2,2,0,74,0,0,0,0,0,0,8,2009,95000
1188,20,89,12461,1,0,0,0,5,0,2,95,3,1,6,1456,1,0,168,4,1,0,0,1,0,0,2,1,7,1,3,3,2,0,114,192,0,0,0,0,0,7,2006,262000
