Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
1185,20,50,35133,0,0,0,1,5,4,1963,1963,226,2,2,85,3,4,3,1159,1,0,413,1572,3,1,1572,0,0,1572,1,0,1,1,3,1,2,5,7,2,3,2,3,995,3,3,2,0,263,0,0,263,0,0,0,5,2007,186700
1186,50,60,9738,1,0,0,0,5,7,1924,1950,0,2,3,85,3,1,4,392,1,0,392,784,3,1,949,272,0,1221,1,0,1,0,4,1,2,7,7,0,0,1,1,392,3,3,2,0,0,236,0,0,0,0,0,3,2006,104900
1187,190,107,10615,1,0,1,1,3,5,1900,1970,0,2,2,75,3,2,4,440,1,0,538,978,2,1,1014,685,0,1699,1,0,2,0,3,2,2,7,7,0,0,1,2,420,2,2,2,0,74,0,0,0,0,0,0,8,2009,95000
1188,20,89,12461,1,0,0,0,8,5,1994,1995,0,3,2,95,3,1,6,1456,1,0,168,1624,4,1,1624,0,0,1624,1,0,2,0,2,1,3,5,7,1,2,2,3,757,3,3,2,0,114,192,0,0,0,0,0,7,2006,262000
1189,60,68,8935,1,0,1,0,7,5,2002,2002,95,3,2,95,3,1,1,0,1,0,831,831,4,1,831,829,0,1660,0,0,2,1,3,1,3,7,7,0,0,2,2,493,3,3,2,144,68,0,0,0,0,0,0,7,2009,195000
1190,60,60,7500,1,0,0,0,7,5,1999,1999,0,2,2,85,3,1,1,0,1,0,994,994,3,1,1028,776,0,1804,0,0,2,1,3,1,3,7,7,1,3,3,2,442,3,3,2,140,60,0,0,0,0,0,0,6,2010,189000
1191,190,0,32463,1,0,0,1,4,4,1961,1975,149,2,3,85,3,3,4,1159,1,0,90,1249,4,1,1622,0,0,1622,1,0,1,0,3,1,2,7,7,1,3,3,4,1356,3,3,2,439,0,0,0,0,0,0,0,3,2007,168000
1192,160,24,2645,1,1,0,0,8,5,1999,2000,456,3,2,95,3,1,1,0,1,0,776,776,4,1,764,677,0,1441,0,0,2,1,2,1,3,5,7,0,0,1,2,492,3,3,2,206,0,0,0,0,0,0,0,11,2007,174000
1193,50,60,9600,1,1,0,0,5,8,1925,1994,0,2,2,85,3,2,1,0,1,0,702,702,3,1,842,630,0,1472,0,0,1,0,3,1,3,6,7,0,0,1,1,250,3,2,1,0,0,84,0,0,0,0,0,7,2007,125000
1194,120,0,4500,1,0,0,0,6,5,1999,1999,425,2,2,105,3,1,6,883,1,0,341,1224,4,1,1224,0,0,1224,1,0,2,0,2,1,2,5,7,0,0,3,2,402,3,3,2,0,304,0,0,0,0,0,0,6,2009,165000
1195,60,80,9364,1,0,0,0,6,7,1969,1969,143,2,2,85,3,1,5,371,1,0,292,663,2,1,663,689,0,1352,0,0,1,1,4,1,2,7,7,0,0,3,1,299,3,3,2,379,36,0,0,0,0,0,0,3,2010,158000
1196,60,51,8029,1,0,1,0,6,5,2005,2005,0,2,2,95,3,1,1,0,1,0,728,728,4,1,728,728,0,1456,0,0,2,1,3,1,3,8,7,0,0,3,2,400,3,3,2,100,24,0,0,0,0,0,0,7,2008,176000
1197,60,58,14054,1,0,1,0,7,5,2006,2006,0,3,2,95,3,3,1,0,1,0,879,879,4,1,879,984,0,1863,0,0,2,1,4,1,3,9,7,1,4,3,3,660,3,3,2,100,17,0,0,0,0,0,0,11,2006,219210
1198,75,65,8850,1,0,1,0,7,6,1916,1950,0,2,2,85,3,1,1,0,1,0,815,815,4,1,815,875,0,1690,0,0,1,0,3,1,2,7,7,1,4,1,1,225,3,3,2,0,0,330,0,0,0,0,0,7,2006,144000
1199,20,70,9100,1,0,0,0,7,5,2001,2001,0,3,2,95,3,1,1,0,1,0,1212,1212,4,1,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,0,2,2,573,3,3,2,356,0,0,0,0,0,0,0,6,2009,178000
1200,20,75,11235,1,0,0,0,4,5,1963,1979,51,2,2,85,3,1,3,547,1,0,504,1051,3,1,1382,0,0,1382,0,0,1,1,3,1,2,6,7,1,1,1,2,459,3,3,2,0,82,0,0,0,0,0,0,10,2006,148000
1201,20,71,9353,1,0,0,0,4,5,1970,1970,0,2,2,85,3,1,1,0,1,0,864,864,3,1,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,1,1,280,3,3,2,0,0,0,0,0,0,0,0,7,2006,116050
1202,60,80,10400,1,0,0,0,7,5,1998,1998,0,2,2,95,3,3,1,0,1,0,866,866,4,1,866,913,0,1779,0,0,2,1,3,1,3,6,7,0,0,2,2,546,3,3,2,198,36,0,0,0,0,0,0,3,2009,197900
1203,50,50,6000,1,0,0,0,5,8,1925,1997,0,2,2,85,3,1,1,0,1,0,884,884,4,1,884,464,0,1348,1,0,1,0,3,1,2,5,7,1,2,1,1,216,3,3,0,0,0,208,0,0,0,0,0,5,2009,117000
1204,20,75,9750,1,0,0,0,7,5,2000,2001,171,3,2,95,3,1,1,0,1,0,1630,1630,4,1,1630,0,0,1630,0,0,2,0,3,1,3,6,7,1,3,1,2,451,3,3,2,74,234,0,0,0,0,0,0,10,2009,213000
1205,20,78,10140,1,0,0,0,5,6,1975,1975,0,2,2,95,3,1,5,788,1,0,268,1056,4,1,1074,0,0,1074,1,0,1,1,3,1,2,6,7,0,0,2,2,495,3,3,2,0,88,0,0,0,0,0,0,7,2006,153500
1206,20,90,14684,1,0,1,0,7,7,1990,1991,234,3,2,95,3,2,5,485,4,177,1496,2158,3,1,2196,0,0,2196,0,0,2,0,3,1,3,7,7,1,3,2,3,701,3,3,2,84,70,0,0,0,0,0,0,6,2009,271900
1207,20,0,8900,1,0,0,0,4,4,1966,1966,0,2,2,85,3,1,3,1056,1,0,0,1056,2,1,1056,0,0,1056,1,0,1,0,2,1,2,5,7,0,0,1,1,384,3,3,2,0,42,0,0,0,0,0,0,11,2006,107000
1208,20,70,9135,1,0,0,0,6,5,2003,2003,120,3,2,95,3,3,6,340,1,0,1342,1682,4,1,1700,0,0,1700,1,0,2,0,3,1,3,7,7,0,0,2,2,544,3,3,2,192,23,0,0,0,0,0,0,5,2006,200000
1209,20,70,7763,1,0,0,0,5,7,1962,1980,0,2,3,85,3,1,3,504,4,108,319,931,2,1,1283,0,0,1283,1,0,1,0,3,1,2,6,7,0,0,1,2,506,3,3,2,0,0,0,0,0,0,0,0,10,2008,140000
1210,20,85,10182,1,0,1,0,8,5,2006,2006,420,3,2,105,3,2,6,1220,1,0,440,1660,4,1,1660,0,0,1660,1,0,2,0,3,1,3,8,7,1,4,2,2,500,3,3,2,322,50,0,0,0,0,0,0,5,2006,290000
1211,60,70,11218,1,0,0,0,6,5,1992,1992,0,3,2,95,3,1,1,0,1,0,1055,1055,4,1,1055,790,0,1845,0,0,2,1,3,1,3,8,7,1,3,2,2,462,3,3,2,635,104,0,0,0,0,0,400,5,2010,189000
1212,50,152,12134,1,0,1,1,8,7,1988,2005,0,3,2,95,3,3,6,427,1,0,132,559,3,1,1080,672,0,1752,0,0,2,0,4,1,2,8,7,0,0,2,2,492,3,3,2,325,12,0,0,0,0,0,0,6,2010,164000
1213,30,50,9340,1,0,0,0,4,6,1941,1950,0,2,2,85,3,1,3,344,1,0,328,672,2,1,672,0,0,672,1,0,1,0,2,1,2,4,7,0,0,1,1,234,3,3,0,0,113,0,0,0,0,0,0,8,2009,113000
1214,80,0,10246,1,0,1,0,4,9,1965,2001,0,2,3,85,4,3,6,648,1,0,0,648,4,1,960,0,0,960,1,1,0,0,0,1,2,3,7,0,0,1,1,364,3,3,2,88,0,0,0,0,0,0,0,5,2006,145000
1215,85,69,10205,1,0,1,0,5,5,1962,1962,0,2,2,85,3,3,4,784,1,0,141,925,2,1,999,0,0,999,1,0,1,0,3,1,2,6,7,0,0,1,1,300,3,3,2,150,72,0,0,0,0,0,0,5,2006,134500
1216,20,99,7094,1,0,1,0,5,5,1966,1966,0,2,2,85,3,1,3,180,2,374,340,894,2,1,894,0,0,894,0,0,1,0,3,1,2,5,7,0,0,2,1,384,3,3,2,0,0,0,0,0,0,0,0,5,2007,125000
1217,90,68,8930,1,0,0,0,6,5,1978,1978,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1318,584,0,1902,0,0,2,0,4,2,2,8,7,0,0,1,2,539,3,3,2,0,0,0,0,0,0,0,0,4,2010,112000
1218,20,72,8640,1,0,0,0,8,5,2009,2009,72,3,2,95,3,2,6,936,1,0,364,1300,4,1,1314,0,0,1314,1,0,2,0,3,1,3,6,7,0,0,2,2,552,3,3,2,135,112,0,0,0,0,0,0,9,2009,229456
1219,50,52,6240,1,0,0,0,4,5,1947,1950,0,2,2,0,0,0,0,0,0,0,0,0,3,0,672,240,0,912,0,0,1,0,2,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,80500
1220,160,21,1680,1,0,0,0,6,5,1971,1971,236,2,2,85,3,1,1,0,1,0,672,672,2,1,672,546,0,1218,0,0,1,1,3,1,2,7,7,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,4,2006,91500
1221,20,66,7800,1,0,1,0,5,5,1964,1964,0,2,2,85,3,1,3,312,2,600,0,912,2,1,912,0,0,912,0,0,1,0,2,1,2,5,7,0,0,1,1,288,3,3,2,0,0,0,0,0,0,0,0,11,2006,115000
1222,20,55,8250,1,0,0,0,5,5,1968,1968,0,2,2,85,3,1,4,250,2,492,210,952,4,1,1211,0,0,1211,0,0,1,0,3,1,2,5,7,1,3,1,1,322,3,3,2,0,63,0,0,0,0,0,0,8,2008,134000
1223,50,78,10496,1,0,0,0,6,6,1949,1950,320,2,2,85,3,2,3,196,1,0,844,1040,4,1,1168,678,0,1846,0,0,2,0,3,1,2,7,7,1,4,1,1,315,3,3,2,0,0,0,0,0,0,0,0,1,2007,143000
1224,20,89,10680,1,0,0,0,5,3,1951,1951,44,2,2,85,2,1,2,756,1,0,1380,2136,2,0,2136,0,0,2136,0,0,2,0,4,1,2,7,4,0,0,1,2,528,3,3,2,0,30,0,0,0,0,0,0,10,2006,137900
1225,60,60,15384,1,0,1,0,7,5,2004,2005,0,3,2,95,3,3,6,724,1,0,64,788,4,1,788,702,0,1490,1,0,2,1,3,1,3,8,7,1,4,3,2,388,3,3,2,100,75,0,0,0,0,0,0,2,2008,184000
1226,80,65,10482,1,0,0,0,6,8,1958,1958,63,2,3,85,3,3,6,507,1,0,81,588,4,1,1138,0,0,1138,0,1,1,0,3,1,2,6,7,0,0,2,1,264,3,3,2,224,0,0,0,0,0,0,0,6,2007,145000
1227,60,86,14598,1,0,1,0,6,5,2007,2007,74,3,2,95,3,2,1,0,1,0,894,894,4,1,894,1039,0,1933,0,0,2,1,4,1,3,9,7,1,4,3,3,668,3,3,2,100,18,0,0,0,0,0,0,1,2008,214000
1228,20,72,8872,1,0,0,0,5,8,1965,2008,300,2,2,85,3,1,5,595,1,0,317,912,4,1,912,0,0,912,1,0,1,0,2,1,3,5,7,0,0,1,2,576,3,3,2,0,240,0,0,0,0,0,0,12,2008,147000
1229,120,65,8769,1,0,0,0,9,5,2008,2008,766,4,2,105,3,1,6,1540,1,0,162,1702,4,1,1702,0,0,1702,1,0,1,1,1,1,4,7,7,1,4,3,3,1052,3,3,2,0,72,0,0,224,0,0,0,10,2008,367294
1230,80,70,7910,1,0,0,0,5,5,1960,1960,0,2,2,85,3,1,5,666,1,0,409,1075,3,1,1507,0,0,1507,0,0,2,0,4,1,2,7,3,0,0,1,1,404,3,3,2,0,0,0,0,0,0,0,0,8,2008,127000
1231,90,0,18890,1,0,1,0,5,5,1977,1977,1,2,2,95,3,1,6,498,3,211,652,1361,4,1,1361,1259,0,2620,0,0,2,2,4,2,2,12,7,1,3,2,2,600,3,3,0,155,24,145,0,0,0,0,8300,8,2007,190000
1232,90,70,7728,1,0,0,0,5,6,1962,1962,120,2,2,85,3,3,5,803,1,0,303,1106,2,1,1190,0,0,1190,1,0,1,0,3,1,2,6,7,0,0,1,2,540,3,3,2,0,18,0,0,0,0,0,0,5,2006,132500
1233,90,70,9842,1,0,0,0,4,5,1962,1962,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1224,0,0,1224,0,0,2,0,2,2,2,6,7,0,0,1,2,462,3,3,2,0,0,0,0,0,0,0,0,3,2007,101800
1234,20,0,12160,1,0,1,0,5,5,1959,1959,180,2,2,85,3,1,3,1000,1,0,188,1188,1,1,1188,0,0,1188,1,0,1,0,3,1,2,6,7,0,0,2,2,531,3,3,2,0,0,0,0,0,0,0,0,5,2010,142000
1235,70,55,8525,1,0,0,0,5,6,1911,1950,0,2,2,85,3,3,1,0,1,0,940,940,2,0,1024,940,0,1964,0,0,1,1,4,1,2,7,7,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,11,2008,130000
1236,70,96,13132,1,0,0,0,5,5,1914,1950,0,2,2,95,3,2,1,0,1,0,747,747,3,1,892,892,0,1784,0,0,1,1,4,1,2,9,7,0,0,1,1,180,2,2,0,203,40,0,0,0,0,0,0,7,2006,138887
1237,160,36,2628,1,0,0,0,7,5,2003,2003,106,3,2,95,3,1,1,0,1,0,764,764,4,1,764,862,0,1626,0,0,2,1,2,1,3,6,7,0,0,2,2,474,3,3,2,0,27,0,0,0,0,0,0,6,2010,175500
1238,60,41,12393,1,0,2,0,7,5,2004,2005,0,3,2,95,3,1,1,0,1,0,847,847,4,1,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,4,3,2,434,3,3,2,100,48,0,0,0,0,0,0,9,2006,195000
1239,20,63,13072,1,0,0,0,6,5,2005,2005,0,3,2,95,3,1,1,0,1,0,1141,1141,4,1,1141,0,0,1141,0,0,1,1,3,1,2,6,7,0,0,1,2,484,3,3,2,0,0,0,0,0,0,0,0,3,2006,142500
1240,20,64,9037,1,0,1,0,8,5,2006,2006,32,3,2,95,3,3,6,428,1,0,1048,1476,4,1,1484,0,0,1484,0,0,2,0,2,1,4,6,7,1,4,2,2,472,3,3,2,120,33,0,0,0,0,0,0,12,2007,265900
1241,60,65,8158,1,0,0,0,7,5,2003,2003,252,3,2,95,3,1,6,550,1,0,334,884,4,1,884,884,0,1768,1,0,2,1,3,1,3,8,7,0,0,2,2,543,3,3,2,0,63,0,0,0,0,0,0,7,2008,224900
1242,20,83,9849,1,0,0,0,7,6,2007,2007,0,3,2,95,3,3,1,0,1,0,1689,1689,4,1,1689,0,0,1689,0,0,2,0,3,1,3,7,7,0,0,2,3,954,3,3,2,0,56,0,0,0,0,0,0,6,2007,248328
1243,85,85,10625,1,0,0,0,7,6,1974,1974,81,2,2,95,3,4,6,885,2,168,0,1053,2,1,1173,0,0,1173,1,0,2,0,3,1,3,6,7,2,3,2,2,528,3,3,2,0,120,0,0,0,0,0,0,1,2010,170000
1244,20,107,13891,1,0,0,0,10,5,2006,2006,0,4,2,105,4,4,6,1386,1,0,690,2076,4,1,2076,0,0,2076,1,0,2,1,2,1,4,7,7,1,4,3,3,850,3,3,2,216,229,0,0,0,0,0,0,9,2006,465000
1245,70,0,11435,1,0,1,1,8,7,1929,1950,0,2,2,95,3,1,1,0,1,0,792,792,1,1,792,725,0,1517,0,0,1,0,3,1,3,7,7,2,4,1,2,400,3,3,2,0,0,0,0,0,0,0,0,6,2006,230000
1246,80,78,12090,1,0,0,0,6,7,1984,2003,74,2,2,95,3,1,1,0,1,0,585,585,4,1,1140,728,0,1868,0,0,3,1,3,1,2,7,7,1,3,3,2,477,3,3,2,268,112,0,0,147,0,0,0,1,2007,178000
1247,60,65,8125,1,0,0,0,7,5,2005,2006,0,3,2,95,3,1,1,0,1,0,756,756,4,1,756,797,0,1553,0,0,2,1,3,1,3,6,7,0,0,2,2,615,3,3,2,0,45,0,0,0,0,0,0,3,2006,186500
1248,80,0,12328,1,0,1,0,6,5,1976,1976,335,2,2,85,3,3,6,539,1,0,473,1012,2,1,1034,0,0,1034,1,0,1,0,3,1,2,6,7,0,0,1,3,888,3,3,2,0,0,0,0,0,0,0,0,5,2010,169900
1249,75,60,9600,1,1,0,0,6,5,1917,1950,0,2,2,95,3,1,3,319,1,0,416,735,1,0,1134,924,0,2058,0,0,1,1,3,1,2,8,7,1,4,1,2,396,2,2,1,0,0,259,0,0,0,0,0,4,2008,129500
1250,20,60,7200,1,0,0,0,5,7,1950,1950,0,2,2,85,3,1,4,534,3,96,246,876,2,1,988,0,0,988,0,0,1,0,3,1,2,6,7,0,0,1,1,276,3,3,2,0,80,0,0,0,0,0,0,5,2007,119000
1251,20,93,11160,1,0,0,0,7,5,1968,1968,0,3,2,85,3,1,5,1065,1,0,1045,2110,4,1,2110,0,0,2110,1,0,2,1,3,1,4,8,7,2,3,3,2,522,3,3,2,0,0,0,0,0,0,0,0,4,2010,244000
1252,120,0,3136,1,0,1,0,7,5,2003,2003,163,3,2,95,3,1,1,0,1,0,1405,1405,4,1,1405,0,0,1405,0,0,2,0,2,1,3,6,7,1,4,2,2,478,3,3,2,148,36,0,0,0,0,0,0,3,2006,171750
1253,20,62,9858,1,0,0,0,5,6,1968,1968,0,2,2,85,3,1,4,510,1,0,354,864,2,1,874,0,0,874,1,0,1,0,3,1,2,5,7,0,0,2,1,288,3,3,2,33,0,0,0,0,0,0,600,11,2009,130000
1254,60,0,17542,1,0,1,0,7,7,1974,2003,0,3,2,85,3,4,2,125,5,1031,36,1192,2,1,1516,651,0,2167,1,0,2,1,3,1,3,9,7,2,4,2,2,518,3,3,2,220,47,0,0,0,0,0,0,7,2007,294000
1255,60,60,6931,1,0,0,0,7,5,2003,2004,92,3,2,95,3,1,1,0,1,0,746,746,4,1,760,896,0,1656,0,0,2,1,3,1,3,7,7,1,4,3,2,397,3,3,2,178,128,0,0,0,0,0,0,7,2008,165400
1256,50,52,6240,1,0,0,0,6,6,1931,1950,0,2,2,85,2,1,2,425,1,0,459,884,2,1,959,408,0,1367,0,0,1,0,3,1,2,6,7,1,4,1,1,560,3,3,2,0,0,0,0,120,0,0,0,11,2007,127500
1257,20,91,14303,1,0,1,0,8,5,1994,1994,554,3,2,95,3,4,6,1314,1,0,672,1986,4,1,1987,0,0,1987,1,0,2,0,2,1,3,7,7,1,3,3,2,691,3,3,2,262,36,0,0,0,0,0,0,8,2008,301500
1258,30,56,4060,1,0,0,0,5,8,1922,1950,0,2,2,75,3,1,1,0,1,0,864,864,4,1,864,0,0,864,0,0,1,0,2,1,2,4,7,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,7,2009,99900
1259,80,59,9587,1,0,1,0,7,5,2005,2005,182,3,2,95,3,4,6,655,1,0,201,856,4,1,1166,0,0,1166,1,0,2,0,2,1,3,5,7,0,0,3,2,400,3,3,2,212,0,0,0,0,0,0,0,7,2008,190000
1260,20,65,9750,1,0,0,0,6,8,1969,1969,0,2,2,95,3,1,5,602,2,438,14,1054,3,1,1054,0,0,1054,1,0,1,1,3,1,2,6,7,0,0,1,2,460,3,3,2,180,0,0,0,80,0,0,0,7,2008,151000
1261,60,0,24682,1,0,3,0,6,5,1999,1999,0,2,2,95,3,1,1,0,1,0,841,841,4,1,892,783,0,1675,0,0,2,1,3,1,2,7,7,1,3,3,2,502,3,3,2,0,103,0,0,0,0,0,0,6,2009,181000
1262,20,80,9600,1,0,0,0,5,6,1956,1956,0,2,2,85,3,1,3,504,1,0,546,1050,3,1,1050,0,0,1050,0,0,1,0,2,1,2,5,7,0,0,1,1,338,3,3,2,0,0,0,0,0,0,0,0,6,2009,128900
1263,50,0,11250,1,0,0,0,4,5,1957,1989,0,2,2,85,3,3,1,0,1,0,1104,1104,4,1,1104,684,0,1788,1,0,1,0,5,1,2,8,5,2,3,1,1,304,3,3,2,120,0,0,0,0,0,0,0,11,2009,161500
1264,70,60,13515,1,1,0,0,6,6,1919,1950,0,2,2,85,3,1,1,0,1,0,764,764,4,1,1060,764,0,1824,0,0,1,0,3,1,2,8,7,1,4,1,2,520,3,3,0,0,0,126,0,0,0,0,0,7,2007,180500
1265,120,34,4060,1,0,0,0,6,5,1998,1999,0,3,2,95,3,1,6,266,1,0,1139,1405,4,1,1337,0,0,1337,1,0,2,0,2,1,3,5,7,0,0,3,2,511,3,3,2,144,68,0,0,0,0,0,0,8,2008,181000
1266,160,35,3735,1,0,0,0,7,5,1999,1999,218,3,2,95,3,1,6,450,1,0,241,691,4,1,713,739,0,1452,1,0,2,1,3,1,3,6,7,0,0,1,2,506,3,3,2,0,34,0,0,0,0,0,0,3,2006,183900
1267,190,60,10120,1,0,1,0,7,4,1910,1950,0,1,2,85,3,1,1,0,1,0,925,925,2,0,964,925,0,1889,0,0,1,1,4,2,2,9,7,1,4,1,1,308,3,3,0,0,0,264,0,0,0,0,0,1,2007,122000
1268,20,89,13214,1,0,1,0,9,5,2008,2009,0,4,2,105,3,4,1,0,1,0,2002,2002,4,1,2018,0,0,2018,0,0,2,0,3,1,4,10,7,1,4,3,3,746,3,3,2,144,76,0,0,0,0,0,0,5,2010,378500
1269,50,0,14100,1,0,1,1,8,9,1935,1997,632,2,3,85,3,2,3,192,1,0,536,728,4,1,1968,1479,0,3447,0,0,3,1,4,1,3,11,7,2,4,1,3,1014,3,3,2,314,12,0,0,0,0,0,0,5,2008,381000
1270,50,78,11344,1,0,0,0,5,5,1958,1958,180,2,2,85,3,1,4,460,1,0,414,874,2,1,874,650,0,1524,0,0,1,1,3,1,2,7,7,0,0,1,1,315,3,3,2,0,0,0,0,0,0,0,0,7,2007,144000
1271,40,0,23595,1,0,0,2,7,6,1979,1979,0,3,2,95,3,4,6,1258,1,0,74,1332,2,1,1332,192,0,1524,2,0,0,1,0,1,3,4,7,1,3,3,2,586,3,3,2,268,0,0,0,0,0,0,0,4,2010,260000
1272,20,0,9156,1,0,1,0,6,7,1968,1968,0,2,2,85,3,1,1,0,1,0,1489,1489,3,1,1489,0,0,1489,0,0,2,0,3,1,3,7,7,1,4,2,2,462,3,3,2,0,0,0,0,0,0,0,0,8,2009,185750
1273,20,0,13526,1,0,1,0,5,6,1965,1965,114,2,2,85,3,1,4,560,2,375,0,935,2,1,935,0,0,935,1,0,1,0,3,1,2,5,7,0,0,1,1,288,3,3,2,180,0,0,0,0,0,0,0,11,2006,137000
1274,80,124,11512,1,0,1,0,6,7,1959,2006,84,2,2,85,3,3,5,719,1,0,300,1019,3,1,1357,0,0,1357,1,0,1,0,2,1,4,5,7,1,4,2,1,312,3,3,2,0,0,0,0,163,0,0,0,5,2008,177000
1275,50,53,5362,1,0,0,0,5,6,1910,2003,0,2,2,85,3,1,1,0,1,0,661,661,4,1,661,589,0,1250,0,0,2,0,3,1,2,8,7,1,4,1,2,552,3,3,2,242,0,81,0,0,0,0,0,11,2007,139000
1276,90,95,11345,1,0,0,0,5,5,1948,1950,567,2,2,85,3,1,3,220,1,0,708,928,3,1,928,992,0,1920,0,0,2,0,4,2,2,10,7,0,0,1,2,400,3,2,2,0,0,0,0,0,0,0,0,7,2007,137000
1277,60,0,12936,1,0,1,0,6,6,1972,1972,0,2,2,85,4,1,4,593,1,0,130,723,2,1,735,660,0,1395,0,1,1,1,3,1,2,6,7,1,3,1,2,497,3,3,2,294,116,0,0,0,0,0,0,12,2009,162000
1278,80,0,17871,1,0,1,0,6,5,1967,1976,359,2,2,95,3,3,5,528,1,0,1152,1680,1,1,1724,0,0,1724,1,0,1,1,3,1,2,7,7,1,4,2,2,480,3,3,2,0,0,0,0,0,0,0,0,6,2009,197900
1279,60,75,9473,1,0,0,0,8,5,2002,2002,0,3,2,95,3,1,6,804,1,0,324,1128,4,1,1128,903,0,2031,1,0,2,1,3,1,3,7,7,1,4,2,2,577,3,3,2,0,211,0,0,0,0,0,0,3,2008,237000
1280,50,60,7500,1,0,0,0,4,4,1920,1950,0,2,3,85,3,1,1,0,1,0,698,698,2,1,698,430,0,1128,0,0,1,0,2,1,2,6,7,0,0,2,2,528,3,3,2,30,0,164,0,0,0,0,0,4,2010,68400
1281,20,67,9808,1,0,1,0,7,5,2002,2002,110,3,2,95,3,1,6,788,1,0,785,1573,4,1,1573,0,0,1573,1,0,2,0,3,1,3,6,7,0,0,2,2,544,3,3,2,0,72,0,0,0,0,0,0,3,2009,227000
1282,20,50,8049,1,0,1,0,7,5,1990,1990,54,2,2,95,3,1,5,1053,1,0,256,1309,2,1,1339,0,0,1339,1,0,2,0,2,1,2,6,7,1,3,3,2,484,4,4,2,0,58,0,0,90,0,0,0,7,2006,180000
1283,20,61,8800,1,0,1,0,5,7,1977,2008,0,2,2,95,3,2,2,532,3,144,364,1040,2,1,1040,0,0,1040,0,0,2,0,3,1,3,5,7,0,0,1,2,484,3,3,2,0,0,0,0,288,0,0,0,9,2009,150500
1284,90,94,9400,1,0,0,0,6,5,1971,1971,0,2,2,85,3,3,1,0,1,0,912,912,2,1,912,912,0,1824,0,0,2,2,4,2,2,8,7,0,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,4,2010,139000
1285,50,50,9638,1,0,0,0,6,7,1919,1990,0,2,2,85,3,1,1,0,1,0,804,804,4,1,1699,748,0,2447,0,0,2,0,4,1,3,10,5,1,4,1,1,336,3,3,2,272,0,42,0,116,0,0,0,3,2010,169000
1286,50,50,6000,1,0,0,0,6,6,1939,1950,0,2,1,85,3,1,1,0,1,0,780,780,4,1,825,587,0,1412,0,0,1,0,4,1,2,6,7,1,4,1,1,280,3,3,2,45,0,0,0,0,0,0,0,5,2009,132500
1287,20,0,9790,1,0,0,0,6,5,1963,1963,451,2,2,85,3,1,5,569,3,81,678,1328,2,1,1328,0,0,1328,1,0,1,1,3,1,2,6,7,2,4,1,2,528,3,3,2,0,26,0,0,0,0,0,0,6,2010,143000
1288,20,0,36500,1,0,1,1,5,5,1964,1964,621,2,3,85,3,3,3,812,1,0,812,1624,1,1,1582,0,0,1582,0,1,2,0,4,1,2,7,7,0,0,1,2,390,3,3,0,168,198,0,0,0,0,0,0,6,2006,190000
1289,120,40,5664,1,0,1,0,8,5,2000,2000,0,3,2,95,3,1,6,1158,1,0,343,1501,4,1,1659,0,0,1659,1,0,2,0,2,1,4,5,7,1,5,3,2,499,3,3,2,212,59,0,0,0,0,0,0,10,2009,278000
1290,60,86,11065,1,0,1,0,8,5,2006,2006,788,3,2,95,3,2,1,0,1,0,1085,1085,4,1,1120,850,0,1970,0,0,2,1,3,1,4,8,7,1,4,3,3,753,3,3,2,177,74,0,0,0,0,0,0,10,2006,281000
1291,80,0,14112,1,0,1,0,5,7,1964,1964,86,2,2,85,3,3,6,1014,1,0,138,1152,2,1,1152,0,0,1152,1,0,1,0,3,1,2,6,7,1,4,2,2,484,3,3,2,227,0,0,0,0,0,0,0,4,2010,180500
1292,160,21,1680,1,0,0,0,5,7,1972,1972,268,2,2,85,3,1,5,231,1,0,399,630,2,1,630,672,0,1302,0,0,2,1,3,1,2,6,7,0,0,1,1,264,3,3,2,185,0,0,0,0,0,0,0,2,2009,119500
1293,70,60,6600,1,0,0,0,5,4,1892,1965,0,2,2,85,3,1,1,0,1,0,994,994,2,0,1378,994,0,2372,0,0,2,0,4,2,2,11,5,0,0,2,1,432,3,3,2,0,287,0,0,0,0,0,0,12,2009,107500
